Date,Month,Year,Area,FPO,SITENAME,Plot,SpeciesName,SpeciesCount,NumofThrowTraps,SpeciesDensity
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPB,CPB,Cyprinodon variegatus,12,7,1.7143
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPB,CPB,Jordanella floridae,46,7,6.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPB,CPB,Belostoma spp.,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPB,CPB,Pelocoris femoratus,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPB,CPB,Pomacea paludosa,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPB,CPB,Palaemonetes paludosus,5,7,0.7143
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPB,CPB,Planorbella duryi,5,7,0.7143
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPB,CPB,Procambarus spp.,13,7,1.8571
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPB,CPB,Rhynchospora tracyi,1,7,0.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPB,CPB,Saggitaria spp.,25,7,3.5714
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPB,CPB,Eleocharis spp.,94,7,13.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPC,CPC,Lepomis punctatus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPC,CPC,Cichlasoma uropthalmus,2,7,0.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPC,CPC,Fundulus chrysotus,3,7,0.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPC,CPC,Fundulus confluentus,3,7,0.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPC,CPC,Poecilia latipinna,5,7,0.7143
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPC,CPC,Gambusia holbrooki,20,7,2.8571
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site CPC,CPC,Jordanella floridae,24,7,3.4286
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Coenagrionidae,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Coleoptera,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Pomacea paludosa,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Libellula needhami,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Planorbella duryi,4,7,0.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Palaemonetes paludosus,5,7,0.7143
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Pelocoris femoratus,8,7,1.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site CPC,CPC,Procambarus spp.,15,7,2.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPC,CPC,Rhynchospora tracyi,1,7,0.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPC,CPC,Saggitaria spp.,7,7,1
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPC,CPC,Potamogeton illinoensis,8,7,1.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPC,CPC,Eleocharis spp.,183,7,26.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site CPC,CPC,Green filamentous algae,NA,7,NA
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lepisosteus platyrhinchus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lepomis microlophus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lepomis punctatus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Heterandria formosa,5,7,0.7143
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Jordanella floridae,18,7,2.5714
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Fundulus chrysotus,22,7,3.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lucania goodei,22,7,3.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDA,MDA,Gambusia holbrooki,40,7,5.7143
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Coleoptera,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Coryphaeschna ingens,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Ephemeroptera,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Pomacea paludosa,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Rana spp.,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Sphaeriidae,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Coenagrionidae,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Pelocoris femoratus,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Planorbella duryi,3,7,0.4286
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Acris gryllus tp,4,7,0.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Celithemis eponina,13,7,1.8571
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Libellula needhami,13,7,1.8571
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Procambarus spp.,18,7,2.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDA,MDA,Palaemonetes paludosus,154,7,22
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDA,MDA,Rhynchospora tracyi,2,7,0.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDA,MDA,Saggitaria spp.,33,7,4.7143
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDA,MDA,Eleocharis spp.,359,7,51.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDA,MDA,Chara spp.,NA,7,NA
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDA,MDA,Green filamentous algae,NA,7,NA
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDB,MDB,Lepomis punctatus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDB,MDB,Unidentified Fish,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDB,MDB,Heterandria formosa,6,7,0.8571
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDB,MDB,Jordanella floridae,9,7,1.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDB,MDB,Fundulus chrysotus,13,7,1.8571
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDB,MDB,Lucania goodei,21,7,3
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDB,MDB,Gambusia holbrooki,44,7,6.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Acris gryllus tp,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Arigomphus pallidus,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Coryphaeschna ingens,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Notophthalmus viridescens,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Physella bermudezi,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Coenagrionidae,3,7,0.4286
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Libellula needhami,4,7,0.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Celithemis eponina,9,7,1.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Planorbella duryi,11,7,1.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Pelocoris femoratus,24,7,3.4286
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Procambarus spp.,36,7,5.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDB,MDB,Palaemonetes paludosus,85,7,12.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDB,MDB,Rhynchospora tracyi,16,7,2.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDB,MDB,Saggitaria spp.,29,7,4.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDB,MDB,Eleocharis spp.,257,7,36.7143
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDB,MDB,Chara spp.,NA,7,NA
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Elassoma evergladei,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Lepomis punctatus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Cichlasoma uropthalmus,2,7,0.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Fundulus chrysotus,2,7,0.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Jordanella floridae,3,7,0.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Lucania goodei,6,7,0.8571
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Heterandria formosa,12,7,1.7143
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDC,MDC,Gambusia holbrooki,28,7,4
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Coryphaeschna ingens,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Cybister spp.,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Pomacea paludosa,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Rana spp.,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Coenagrionidae,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Ephemeroptera,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Celithemis eponina,6,7,0.8571
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Libellula needhami,11,7,1.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Pelocoris femoratus,12,7,1.7143
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Procambarus spp.,34,7,4.8571
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDC,MDC,Palaemonetes paludosus,128,7,18.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Pontedaria spp.,6,7,0.8571
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Potamogeton illinoensis,10,7,1.4286
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Saggitaria spp.,33,7,4.7143
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Paspalidium geminatum,35,7,5
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Panicum hemitomon,66,7,9.4286
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Eleocharis spp.,480,7,68.5714
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Bacopa caroliniana,NA,7,NA
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDC,MDC,Chara spp.,NA,7,NA
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDD,MDD,Elassoma evergladei,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDD,MDD,Fundulus confluentus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDD,MDD,Lucania goodei,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDD,MDD,Jordanella floridae,5,7,0.7143
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDD,MDD,Gambusia holbrooki,27,7,3.8571
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Celithemis eponina,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Coleoptera,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Pomacea paludosa,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Coryphaeschna ingens,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Cybister spp.,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Libellula needhami,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Pelocoris femoratus,4,7,0.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Procambarus spp.,22,7,3.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDD,MDD,Palaemonetes paludosus,29,7,4.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDD,MDD,Saggitaria spp.,20,7,2.8571
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDD,MDD,Potamogeton illinoensis,32,7,4.5714
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDD,MDD,Cladium jamaicense,48,7,6.8571
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDD,MDD,Rhynchospora tracyi,134,7,19.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDD,MDD,Eleocharis spp.,312,7,44.5714
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDD,MDD,Bacopa caroliniana,NA,7,NA
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDE,MDE,Fundulus chrysotus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDE,MDE,Fundulus confluentus,2,7,0.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDE,MDE,Gambusia holbrooki,2,7,0.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site MDE,MDE,Jordanella floridae,5,7,0.7143
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDE,MDE,Celithemis eponina,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDE,MDE,Coleoptera,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDE,MDE,Pelocoris femoratus,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site MDE,MDE,Procambarus spp.,16,7,2.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDE,MDE,Saggitaria spp.,10,7,1.4286
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDE,MDE,Eleocharis spp.,30,7,4.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDE,MDE,Potamogeton illinoensis,31,7,4.4286
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDE,MDE,Rhynchospora tracyi,34,7,4.8571
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site MDE,MDE,Cladium jamaicense,94,7,13.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSA,TSA,Heterandria formosa,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSA,TSA,Lepomis marginatus,2,7,0.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSA,TSA,Fundulus chrysotus,3,7,0.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSA,TSA,Fundulus confluentus,3,7,0.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSA,TSA,Lucania goodei,4,7,0.5714
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSA,TSA,Jordanella floridae,18,7,2.5714
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSA,TSA,Gambusia holbrooki,23,7,3.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Acris gryllus,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Coenagrionidae,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Coryphaeschna ingens,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Libellula needhami,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Planorbella duryi,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Celithemis eponina,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Coleoptera,7,7,1
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Pelocoris femoratus,9,7,1.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Palaemonetes paludosus,10,7,1.4286
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSA,TSA,Procambarus spp.,18,7,2.5714
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSA,TSA,Rhizophora mangle,1,7,0.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSA,TSA,Potamogeton illinoensis,15,7,2.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSA,TSA,Rhynchospora tracyi,79,7,11.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSA,TSA,Saggitaria spp.,95,7,13.5714
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSA,TSA,Eleocharis spp.,137,7,19.5714
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSB,TSB,Heterandria formosa,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSB,TSB,Elassoma evergladei,3,7,0.4286
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSB,TSB,Fundulus chrysotus,4,7,0.5714
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSB,TSB,Fundulus confluentus,9,7,1.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSB,TSB,Jordanella floridae,12,7,1.7143
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSB,TSB,Gambusia holbrooki,17,7,2.4286
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Acris gryllus,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Coleoptera,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Notophthalmus viridescens,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Physella bermudezi,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Siren lacertina,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Pseudobranchus striatus,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Libellula needhami,4,7,0.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Planorbella duryi,7,7,1
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Pelocoris femoratus,9,7,1.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Palaemonetes paludosus,11,7,1.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSB,TSB,Procambarus spp.,52,7,7.4286
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSB,TSB,Rhynchospora tracyi,14,7,2
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSB,TSB,Saggitaria spp.,45,7,6.4286
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSB,TSB,Eleocharis spp.,452,7,64.5714
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSB,TSB,Bacopa caroliniana,NA,7,NA
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Cichlasoma uropthalmus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Lepomis microlophus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Lepomis marginatus,2,7,0.2857
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Lepomis punctatus,4,7,0.5714
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Fundulus chrysotus,6,7,0.8571
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Gambusia holbrooki,8,7,1.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Lucania goodei,8,7,1.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSC,TSC,Jordanella floridae,10,7,1.4286
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Acris gryllus,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Belostoma spp.,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Celithemis eponina,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Coryphaeschna ingens,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Cybister spp.,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Planorbella duryi,1,7,0.1429
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Coenagrionidae,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Pseudobranchus striatus,2,7,0.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Coleoptera,4,7,0.5714
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Libellula needhami,6,7,0.8571
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Pelocoris femoratus,12,7,1.7143
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Procambarus spp.,44,7,6.2857
2001-12-01,December,2001,Taylor,Other,Taylor Slough_Site TSC,TSC,Palaemonetes paludosus,93,7,13.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSC,TSC,Paspalidium geminatum,13,7,1.8571
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSC,TSC,Panicum hemitomon,22,7,3.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSC,TSC,Saggitaria spp.,92,7,13.1429
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSC,TSC,Eleocharis spp.,282,7,40.2857
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSC,TSC,Bacopa caroliniana,NA,7,NA
2001-12-01,December,2001,Taylor,Plants,Taylor Slough_Site TSC,TSC,Chara spp.,NA,7,NA
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Cichlasoma uropthalmus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Elassoma evergladei,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Fundulus chrysotus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Lepomis punctatus,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Unidentified Fish,1,7,0.1429
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Lucania goodei,4,7,0.5714
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Fundulus confluentus,6,7,0.8571
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Jordanella floridae,7,7,1
2001-12-01,December,2001,Taylor,Fish,Taylor Slough_Site TSD,TSD,Gambusia holbrooki,8,7,1.1429
