"SITE","DATE","YEAR","Species.Tree","Tree_DBH","Tree_Height","meanWD","AGB","geometry"
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",153,"-9999",0.61,18.5786401775785,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",207,"-9999",0.61,37.4339781096073,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",734,"-9999",0.61,642.101650479772,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",752,"-9999",0.61,677.023672831716,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",119,"-9999",0.61,10.3104459982784,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",25,"-9999",0.61,0.233901302560681,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",822,"-9999",0.61,822.049251277077,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",349,"-9999",0.61,123.14259048967,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",353,"-9999",0.61,126.3481980849,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",53,"-9999",0.61,1.48956738662662,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",24,"-9999",0.61,0.211205617369147,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",753,"-9999",0.61,678.992166212032,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",575,"-9999",0.61,375.423019398688,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",149,"-9999",0.61,17.4652705769517,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",199,"-9999",0.61,34.1823767555642,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",495,"-9999",0.61,269.347139920255,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",331,"-9999",0.61,109.264789949328,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",130,"-9999",0.61,12.6920617989791,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",63,"-9999",0.61,2.2636484532901,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",376,"-9999",0.61,145.643929132709,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",29,"-9999",0.61,0.338559377329685,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",153,"-9999",0.61,18.5786401775785,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"L",332,"-9999",0.61,110.012345228789,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",135,"-9999",0.61,13.86641901724,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",543,"-9999",0.61,330.756234952915,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",153,"-9999",0.61,18.5786401775785,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",484,"-9999",0.61,256.213883310234,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",478,"-9999",0.61,249.197321027418,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",734,"-9999",0.61,642.101650479772,c(-81.07794623, 25.36462994)
"SRS6",2011-12-03,2011-01-01,"L",331,"-9999",0.61,109.264789949328,c(-81.07794623, 25.36462994)
"SRS6",2009-11-18,2009-01-01,"L",1,"-9999",0.61,4.66791230965177e-05,c(-81.07794623, 25.36462994)
"SRS4",1995-01-13,1995-01-01,"R",643,"-9999",0.897714285714286,696.498841837,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",728,"-9999",0.897714285714286,914.527851139754,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",666,"-9999",0.897714285714286,752.425549866075,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",639,"-9999",0.897714285714286,687.004175784227,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",737,"-9999",0.897714285714286,939.438519033444,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",697,"-9999",0.897714285714286,831.40438157571,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",628,"-9999",0.897714285714286,661.24732800912,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",670,"-9999",0.897714285714286,762.383924492922,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",579,"-9999",0.897714285714286,552.793555822612,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",628,"-9999",0.897714285714286,661.24732800912,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",305,"-9999",0.897714285714286,131.65217670245,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",628,"-9999",0.897714285714286,661.24732800912,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",515,"-9999",0.897714285714286,426.498911205524,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",511,"-9999",0.897714285714286,419.179512230756,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",575,"-9999",0.897714285714286,544.391808028142,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",597,"-9999",0.897714285714286,591.443782010769,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",305,"-9999",0.897714285714286,131.65217670245,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",531,"-9999",0.897714285714286,456.449897846173,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",531,"-9999",0.897714285714286,456.449897846173,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",643,"-9999",0.897714285714286,696.498841837,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",625,"-9999",0.897714285714286,654.312644693637,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",531,"-9999",0.897714285714286,456.449897846173,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",527,"-9999",0.897714285714286,448.86104182515,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",297,"-9999",0.897714285714286,123.946383674208,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",518,"-9999",0.897714285714286,432.032615590933,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",305,"-9999",0.897714285714286,131.65217670245,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",657,"-9999",0.897714285714286,730.27066144792,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",305,"-9999",0.897714285714286,131.65217670245,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",297,"-9999",0.897714285714286,123.946383674208,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",731,"-9999",0.897714285714286,922.792465431643,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",55,"-9999",0.897714285714286,2.36320476073073,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",583,"-9999",0.897714285714286,561.263326371837,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",662,"-9999",0.897714285714286,742.535961733413,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",527,"-9999",0.897714285714286,448.86104182515,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",496,"-9999",0.897714285714286,392.330157656014,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",310,"-9999",0.897714285714286,136.596264169591,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",666,"-9999",0.897714285714286,752.425549866075,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",606,"-9999",0.897714285714286,611.286570085228,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",657,"-9999",0.897714285714286,730.27066144792,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",527,"-9999",0.897714285714286,448.86104182515,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",592,"-9999",0.897714285714286,580.569227138904,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",515,"-9999",0.897714285714286,426.498911205524,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",531,"-9999",0.897714285714286,456.449897846173,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",536,"-9999",0.897714285714286,466.030879031046,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",522,"-9999",0.897714285714286,439.469802726565,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",310,"-9999",0.897714285714286,136.596264169591,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",531,"-9999",0.897714285714286,456.449897846173,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",300,"-9999",0.897714285714286,126.806574484518,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",610,"-9999",0.897714285714286,620.21652524583,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",292,"-9999",0.897714285714286,119.257841980828,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",583,"-9999",0.897714285714286,561.263326371837,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",670,"-9999",0.897714285714286,762.383924492922,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",615,"-9999",0.897714285714286,631.475051334473,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",647,"-9999",0.897714285714286,706.062114547906,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",601,"-9999",0.897714285714286,600.220147903886,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",314,"-9999",0.897714285714286,140.622605495665,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",536,"-9999",0.897714285714286,466.030879031046,c(-80.96431016, 25.40976421)
"SRS4",1995-01-13,1995-01-01,"R",293,"-9999",0.897714285714286,120.187715561603,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",643,"-9999",0.897714285714286,696.498841837,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",750,"-9999",0.897714285714286,976.039667943161,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",674,"-9999",0.897714285714286,772.411115448848,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",647,"-9999",0.897714285714286,706.062114547906,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",762,"-9999",0.897714285714286,1010.47533007054,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",710,"-9999",0.897714285714286,865.757292758804,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",610,"-9999",0.897714285714286,620.21652524583,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",670,"-9999",0.897714285714286,762.383924492922,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",597,"-9999",0.897714285714286,591.443782010769,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",634,"-9999",0.897714285714286,675.232271359879,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",310,"-9999",0.897714285714286,136.596264169591,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",639,"-9999",0.897714285714286,687.004175784227,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",507,"-9999",0.897714285714286,411.927349688015,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",518,"-9999",0.897714285714286,432.032615590933,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",592,"-9999",0.897714285714286,580.569227138904,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",610,"-9999",0.897714285714286,620.21652524583,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",297,"-9999",0.897714285714286,123.946383674208,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",575,"-9999",0.897714285714286,544.391808028142,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",583,"-9999",0.897714285714286,561.263326371837,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",657,"-9999",0.897714285714286,730.27066144792,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",634,"-9999",0.897714285714286,675.232271359879,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",583,"-9999",0.897714285714286,561.263326371837,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",531,"-9999",0.897714285714286,456.449897846173,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",496,"-9999",0.897714285714286,392.330157656014,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",522,"-9999",0.897714285714286,439.469802726565,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",314,"-9999",0.897714285714286,140.622605495665,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",674,"-9999",0.897714285714286,772.411115448848,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",314,"-9999",0.897714285714286,140.622605495665,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",305,"-9999",0.897714285714286,131.65217670245,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",746,"-9999",0.897714285714286,964.699811474041,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",71,"-9999",0.897714285714286,4.3772901557098,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",601,"-9999",0.897714285714286,600.220147903886,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",674,"-9999",0.897714285714286,772.411115448848,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",531,"-9999",0.897714285714286,456.449897846173,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",511,"-9999",0.897714285714286,419.179512230756,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",314,"-9999",0.897714285714286,140.622605495665,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",679,"-9999",0.897714285714286,785.041921893334,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",610,"-9999",0.897714285714286,620.21652524583,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",674,"-9999",0.897714285714286,772.411115448848,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",522,"-9999",0.897714285714286,439.469802726565,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",610,"-9999",0.897714285714286,620.21652524583,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",511,"-9999",0.897714285714286,419.179512230756,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",579,"-9999",0.897714285714286,552.793555822612,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",575,"-9999",0.897714285714286,544.391808028142,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",527,"-9999",0.897714285714286,448.86104182515,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",496,"-9999",0.897714285714286,392.330157656014,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",536,"-9999",0.897714285714286,466.030879031046,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",310,"-9999",0.897714285714286,136.596264169591,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",634,"-9999",0.897714285714286,675.232271359879,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",293,"-9999",0.897714285714286,120.187715561603,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",588,"-9999",0.897714285714286,571.946258197355,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",693,"-9999",0.897714285714286,820.980938001333,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",628,"-9999",0.897714285714286,661.24732800912,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",666,"-9999",0.897714285714286,752.425549866075,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",592,"-9999",0.897714285714286,580.569227138904,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",501,"-9999",0.897714285714286,401.175058740553,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",579,"-9999",0.897714285714286,552.793555822612,c(-80.96431016, 25.40976421)
"SRS4",1996-01-17,1996-01-01,"R",297,"-9999",0.897714285714286,123.946383674208,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"4.8",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
"SRS4",2001-12-18,2001-01-01,"R",1,"-9999",0.897714285714286,6.76882633898774e-05,c(-80.96431016, 25.40976421)
